yearend,locationabbr,sample_size,race/ethnicity,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2016,WA,10788.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.6
2016,WA,260.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.2
2016,WA,725.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.0
2016,WA,409.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,31.3
2016,WA,135.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.1
2016,WA,323.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.6
2016,WA,113.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,38.0
2016,WV,6205.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,33.4
2016,WV,173.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.1
2016,WV,90.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,23.6
2016,WI,4161.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.3
2016,WI,265.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.3
2016,WI,112.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.2
2016,WI,60.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.5
2016,WI,50.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.1
2016,WY,3806.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,36.8
2016,WY,196.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.4
2016,GU,142.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,44.2
2016,GU,121.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,44.8
2016,GU,474.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,35.8
2016,GU,476.0,Hawaiian/Pacific Islander,OWS,Q037,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,36.3
2016,GU,190.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.0
2016,PR,5457.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.9
2016,VI,148.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.8
2016,VI,783.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,31.5
2016,VI,170.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.2
2016,US,341192.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,28.6
2016,US,35091.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.3
2016,US,28666.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.1
2016,US,8971.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,9.8
2016,US,840.0,Hawaiian/Pacific Islander,OWS,Q036,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,30.6
2016,US,6630.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.1
2016,US,8622.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.0
2016,US,1891.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,26.1
2016,AL,4423.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,33.5
2016,AL,1728.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,44.0
2016,AL,76.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.8
2016,AL,72.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,32.9
2016,AL,95.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.9
2016,AK,1949.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.3
2016,AK,85.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.9
2016,AK,433.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,43.1
2016,AK,112.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.2
2016,AZ,7672.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.1
2016,AZ,222.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,31.3
2016,AZ,1138.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.2
2016,AZ,115.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,11.9
2016,AZ,452.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,42.1
2016,AZ,132.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.1
2016,AZ,97.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,28.3
2016,AR,3781.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.5
2016,AR,715.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,47.3
2016,AR,96.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.3
2016,AR,75.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.7
2016,AR,93.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.1
2016,CA,5273.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,23.3
2016,CA,538.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,29.6
2016,CA,3002.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.3
2016,CA,848.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,9.6
2016,CA,74.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.2
2016,CA,251.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.4
2016,CA,122.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,28.4
2016,CO,10700.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,20.8
2016,CO,290.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.5
2016,CO,1691.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,26.9
2016,CO,199.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,9.4
2016,CO,108.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,23.6
2016,CO,220.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.2
2016,CO,70.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,35.0
2016,CT,7863.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,24.1
2016,CT,587.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.1
2016,CT,902.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.0
2016,CT,201.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,5.8
2016,CT,120.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.8
2016,CT,89.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,22.8
2016,DE,2645.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.3
2016,DE,518.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.0
2016,DE,278.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.2
2016,DE,58.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,9.0
2016,DE,63.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.3
2016,DC,1192.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,9.4
2016,DC,1901.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.4
2016,DC,139.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,20.8
2016,DC,64.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,3.3
2016,DC,60.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,32.4
2016,FL,24332.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.7
2016,FL,3314.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.0
2016,FL,3683.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.2
2016,FL,337.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,14.3
2016,FL,421.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.1
2016,FL,429.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,27.6
2016,FL,123.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,27.9
2016,GA,3078.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.8
2016,GA,1252.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.2
2016,GA,227.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,32.4
2016,GA,79.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,3.0
2016,GA,92.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,22.6
2016,HI,2481.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,18.0
2016,HI,59.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,28.4
2016,HI,539.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,31.8
2016,HI,2385.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,16.5
2016,HI,278.0,Hawaiian/Pacific Islander,OWS,Q036,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,50.9
2016,HI,1796.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,36.6
2016,ID,4376.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.1
2016,ID,254.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,30.3
2016,ID,72.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,37.8
2016,ID,62.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,49.3
2016,IL,3224.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.7
2016,IL,584.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.5
2016,IL,425.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.6
2016,IL,165.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,11.5
2016,IL,61.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,19.9
2016,IN,8826.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.1
2016,IN,689.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.1
2016,IN,330.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,26.8
2016,IN,99.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.5
2016,IN,89.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,30.6
2016,IN,148.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,48.3
2016,IA,6154.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.9
2016,IA,109.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,35.2
2016,IA,191.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.8
2016,IA,51.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,14.4
2016,KS,9541.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.5
2016,KS,415.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,41.7
2016,KS,493.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,32.9
2016,KS,97.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,15.2
2016,KS,120.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,31.4
2016,KS,164.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,30.3
2016,KY,8221.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.2
2016,KY,821.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,40.1
2016,KY,98.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,30.2
2016,KY,69.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,25.6
2016,KY,207.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.9
2016,LA,3329.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.3
2016,LA,1146.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.0
2016,LA,135.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,32.9
2016,LA,61.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,48.3
2016,LA,73.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,30.2
2016,ME,9047.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,29.9
2016,ME,76.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.2
2016,ME,103.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,48.0
2016,ME,128.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.1
2016,MD,11473.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,28.6
2016,MD,3504.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.6
2016,MD,552.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,28.9
2016,MD,358.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.4
2016,MD,99.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.2
2016,MD,258.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,28.3
2016,MD,172.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,32.6
2016,MA,5928.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.7
2016,MA,370.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.0
2016,MA,594.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,28.9
2016,MA,222.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,9.4
2016,MA,107.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.6
2016,MA,58.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,15.9
2016,MI,8942.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.0
2016,MI,1134.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.4
2016,MI,280.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,37.3
2016,MI,178.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,7.7
2016,MI,113.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,42.1
2016,MI,256.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.9
2016,MN,13621.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.6
2016,MN,415.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.2
2016,MN,545.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.0
2016,MN,300.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,11.5
2016,MN,175.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,36.6
2016,MN,141.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,37.8
2016,MS,2866.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.4
2016,MS,1765.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,46.8
2016,MS,54.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,25.4
2016,MO,5494.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.8
2016,MO,607.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.6
2016,MO,132.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.6
2016,MO,53.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,3.4
2016,MO,59.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.2
2016,MO,148.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.8
2016,MT,4562.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.2
2016,MT,101.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,28.0
2016,MT,560.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,31.6
2016,MT,114.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,27.8
2016,MT,56.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,32.5
2016,NE,12800.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.7
2016,NE,194.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.6
2016,NE,700.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.1
2016,NE,90.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,14.6
2016,NE,152.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.2
2016,NE,119.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.9
2016,NV,2726.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.4
2016,NV,177.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,27.7
2016,NV,641.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,26.2
2016,NV,121.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,14.1
2016,NV,51.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,36.4
2016,NV,115.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.9
2016,NV,54.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,17.2
2016,NH,5477.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.2
2016,NH,70.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,15.8
2016,NH,69.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,11.2
2016,NH,73.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.9
2016,NJ,4593.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.5
2016,NJ,803.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.5
2016,NJ,858.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.7
2016,NJ,262.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.3
2016,NJ,72.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,23.3
2016,NM,2932.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.2
2016,NM,53.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,25.5
2016,NM,1736.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.8
2016,NM,534.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,37.5
2016,NM,59.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,38.3
2016,NY,25622.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,24.4
2016,NY,1555.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,33.8
2016,NY,2096.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.8
2016,NY,608.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,9.9
2016,NY,50.0,Hawaiian/Pacific Islander,OWS,Q036,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,25.3
2016,NY,255.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,25.2
2016,NY,414.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.8
2016,NC,4069.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.0
2016,NC,1158.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,41.4
2016,NC,378.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,31.2
2016,NC,86.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,8.1
2016,NC,103.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.8
2016,NC,89.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.5
2016,ND,4923.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.8
2016,ND,66.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,40.7
2016,ND,154.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,46.7
2016,ND,54.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.7
2016,OH,10016.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.8
2016,GU,121.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,28.8
2016,OH,775.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,35.8
2016,OH,158.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,37.9
2016,OH,109.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,12.7
2016,OH,94.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,60.4
2016,OH,144.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,42.8
2016,OK,4995.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.0
2016,OK,346.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,39.5
