yearend,locationabbr,sample_size,gender,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2015,SD,2833.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.9
2015,TN,3113.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,44.6
2015,TN,1992.0,Male,PA,Q043,Gender,Male,GEN,MALE,46.3
2015,TN,3073.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,16.7
2015,TN,1961.0,Male,PA,Q044,Gender,Male,GEN,MALE,18.9
2015,FL,3895.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.5
2015,TN,3082.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,27.4
2015,TN,1969.0,Male,PA,Q045,Gender,Male,GEN,MALE,27.7
2015,TN,3237.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,24.3
2015,TN,2053.0,Male,PA,Q046,Gender,Male,GEN,MALE,31.1
2015,TN,2092.0,Male,PA,Q047,Gender,Male,GEN,MALE,28.6
2015,TN,3297.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,31.9
2015,TX,7529.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,43.8
2015,TX,4922.0,Male,PA,Q043,Gender,Male,GEN,MALE,44.9
2015,TX,7429.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,15.5
2015,TX,4855.0,Male,PA,Q044,Gender,Male,GEN,MALE,22.3
2015,TX,7477.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,24.7
2015,TX,4879.0,Male,PA,Q045,Gender,Male,GEN,MALE,25.1
2015,TX,7669.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,23.6
2015,TX,5016.0,Male,PA,Q046,Gender,Male,GEN,MALE,35.2
2015,TX,5116.0,Male,PA,Q047,Gender,Male,GEN,MALE,27.7
2015,TX,7822.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,31.2
2015,UT,5470.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.2
2015,UT,4769.0,Male,PA,Q043,Gender,Male,GEN,MALE,56.5
2015,UT,5410.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,22.7
2015,UT,4709.0,Male,PA,Q044,Gender,Male,GEN,MALE,27.0
2015,UT,5434.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,32.1
2015,UT,4738.0,Male,PA,Q045,Gender,Male,GEN,MALE,35.8
2015,UT,5604.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,31.5
2015,UT,4867.0,Male,PA,Q046,Gender,Male,GEN,MALE,38.2
2015,UT,4931.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.7
2015,UT,5678.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,20.9
2015,VT,3230.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,58.6
2015,VT,2521.0,Male,PA,Q043,Gender,Male,GEN,MALE,59.2
2015,VT,3177.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.7
2015,VT,2487.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.7
2015,VT,2581.0,Male,PA,Q046,Gender,Male,GEN,MALE,32.3
2015,VT,3202.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,37.0
2015,VT,2507.0,Male,PA,Q045,Gender,Male,GEN,MALE,41.2
2015,VT,3301.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,28.8
2015,VT,2634.0,Male,PA,Q047,Gender,Male,GEN,MALE,22.2
2015,VT,3372.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.2
2015,VA,4510.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,48.8
2015,VA,3281.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.3
2015,VA,4464.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,19.9
2015,VA,3244.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.4
2015,VA,4458.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,29.0
2015,VA,3259.0,Male,PA,Q045,Gender,Male,GEN,MALE,32.2
2015,VA,4668.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,28.5
2015,VA,3344.0,Male,PA,Q046,Gender,Male,GEN,MALE,36.3
2015,VA,3387.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.4
2015,VA,4727.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.9
2015,WA,8129.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,58.0
2015,WA,6279.0,Male,PA,Q043,Gender,Male,GEN,MALE,58.7
2015,WA,8054.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.0
2015,WA,6198.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.5
2015,WA,8069.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,37.6
2015,WA,6227.0,Male,PA,Q045,Gender,Male,GEN,MALE,38.3
2015,WA,8371.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,29.3
2015,WA,6412.0,Male,PA,Q046,Gender,Male,GEN,MALE,34.4
2015,WA,6527.0,Male,PA,Q047,Gender,Male,GEN,MALE,18.3
2015,WA,8486.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,19.6
2015,WV,3048.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,46.0
2015,WV,2447.0,Male,PA,Q043,Gender,Male,GEN,MALE,50.1
2015,WV,3023.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,12.9
2015,WV,2433.0,Male,PA,Q044,Gender,Male,GEN,MALE,14.7
2015,WV,3020.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,30.5
2015,WV,2424.0,Male,PA,Q045,Gender,Male,GEN,MALE,35.1
2015,WV,3118.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,18.7
2015,WV,2540.0,Male,PA,Q046,Gender,Male,GEN,MALE,23.1
2015,WV,2560.0,Male,PA,Q047,Gender,Male,GEN,MALE,28.5
2015,WV,3152.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,33.0
2015,WI,3012.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,56.7
2015,WI,2370.0,Male,PA,Q043,Gender,Male,GEN,MALE,56.9
2015,WI,2984.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,18.7
2015,WI,2341.0,Male,PA,Q044,Gender,Male,GEN,MALE,21.5
2015,WI,3002.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,34.5
2015,WI,2358.0,Male,PA,Q045,Gender,Male,GEN,MALE,38.3
2015,WI,3056.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.3
2015,WI,2387.0,Male,PA,Q046,Gender,Male,GEN,MALE,31.1
2015,WI,3103.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,21.4
2015,WI,2431.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.9
2015,WY,2808.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,53.4
2015,WY,2020.0,Male,PA,Q043,Gender,Male,GEN,MALE,55.3
2015,WY,2771.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,22.6
2015,WY,1999.0,Male,PA,Q044,Gender,Male,GEN,MALE,24.1
2015,WY,2772.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,33.5
2015,WY,1999.0,Male,PA,Q045,Gender,Male,GEN,MALE,38.8
2015,WY,2900.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,29.9
2015,WY,2066.0,Male,PA,Q046,Gender,Male,GEN,MALE,34.3
2015,WY,2093.0,Male,PA,Q047,Gender,Male,GEN,MALE,25.5
2015,WY,2947.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,26.8
2015,US,219988.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,50.1
2015,US,161495.0,Male,PA,Q043,Gender,Male,GEN,MALE,51.8
2015,US,217571.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,18.1
2015,US,159682.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.0
2015,US,225899.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.1
2015,US,218332.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,30.1
2015,US,160524.0,Male,PA,Q045,Gender,Male,GEN,MALE,32.6
2015,US,164757.0,Male,PA,Q046,Gender,Male,GEN,MALE,35.1
2015,US,167357.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.6
2015,US,229292.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,27.0
2015,GU,792.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,44.4
2015,GU,691.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.2
2015,GU,783.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,15.9
2015,GU,686.0,Male,PA,Q044,Gender,Male,GEN,MALE,26.8
2015,GU,791.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,27.5
2015,GU,690.0,Male,PA,Q045,Gender,Male,GEN,MALE,36.2
2015,GU,802.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,22.5
2015,GU,689.0,Male,PA,Q046,Gender,Male,GEN,MALE,41.5
2015,GU,700.0,Male,PA,Q047,Gender,Male,GEN,MALE,27.5
2015,GU,814.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,34.8
2015,PR,3333.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,30.6
2015,PR,1897.0,Male,PA,Q043,Gender,Male,GEN,MALE,38.1
2015,PR,3332.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,6.4
2015,PR,1893.0,Male,PA,Q044,Gender,Male,GEN,MALE,10.1
2015,PR,3330.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,14.4
2015,PR,1894.0,Male,PA,Q045,Gender,Male,GEN,MALE,20.4
2015,PR,3375.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,7.9
2015,PR,1921.0,Male,PA,Q046,Gender,Male,GEN,MALE,14.4
2015,PR,1923.0,Male,PA,Q047,Gender,Male,GEN,MALE,42.8
2015,PR,3378.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,52.7
2015,AL,2958.0,Male,OWS,Q036,Gender,Male,GEN,MALE,34.9
2015,AL,4425.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,36.4
2015,AL,4425.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.4
2015,AL,2958.0,Male,OWS,Q037,Gender,Male,GEN,MALE,37.8
2015,AK,1642.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.3
2015,AK,1792.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.5
2015,AK,1792.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.9
2015,AK,1642.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.8
2015,AZ,4083.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.1
2015,AZ,3069.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.6
2015,AZ,4083.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,32.0
2015,AZ,3069.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.5
2015,AR,2974.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,33.9
2015,AR,1839.0,Male,OWS,Q036,Gender,Male,GEN,MALE,35.1
2015,AR,2974.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,32.0
2015,AR,1839.0,Male,OWS,Q037,Gender,Male,GEN,MALE,38.0
2015,CA,5718.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.7
2015,CA,5741.0,Male,OWS,Q036,Gender,Male,GEN,MALE,24.6
2015,CA,5718.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.2
2015,CA,5741.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.8
2015,CO,6562.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,20.2
2015,CO,5621.0,Male,OWS,Q036,Gender,Male,GEN,MALE,20.2
2015,CO,6562.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.0
2015,CO,5621.0,Male,OWS,Q037,Gender,Male,GEN,MALE,44.2
2015,CT,6065.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.9
2015,CT,4836.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.6
2015,CT,6065.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2015,CT,4836.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.9
2015,DE,1676.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.1
2015,DE,2012.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.2
2015,DE,2012.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.2
2015,DE,1676.0,Male,OWS,Q037,Gender,Male,GEN,MALE,44.2
2015,DC,1485.0,Male,OWS,Q036,Gender,Male,GEN,MALE,17.6
2015,DC,2169.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.4
2015,DC,2169.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,25.4
2015,DC,1485.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.5
2015,FL,5090.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.9
2015,FL,3895.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.7
2015,FL,5090.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,32.0
2015,IL,2815.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.9
2015,GA,1752.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.1
2015,GA,2517.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,32.3
2015,GA,2517.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.2
2015,GA,1752.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.5
2015,HI,3533.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,19.7
2015,HI,3289.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.5
2015,HI,3533.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.0
2015,HI,3289.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.2
2015,ID,2938.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.3
2015,ID,2938.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.6
2015,ID,2420.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.1
2015,IL,2266.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.7
2015,IL,2815.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.5
2015,IL,2266.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.4
2015,IN,3153.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.7
2015,IN,2494.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.9
2015,IN,3153.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2015,IN,2494.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.7
2015,IA,3025.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.3
2015,IA,2589.0,Male,OWS,Q036,Gender,Male,GEN,MALE,34.8
2015,IA,3025.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2015,IA,2589.0,Male,OWS,Q037,Gender,Male,GEN,MALE,38.9
2015,KS,11261.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,33.3
2015,KS,9669.0,Male,OWS,Q036,Gender,Male,GEN,MALE,35.1
2015,KS,11261.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.9
2015,KS,9669.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.4
2015,KY,4952.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,32.9
2015,KY,3178.0,Male,OWS,Q036,Gender,Male,GEN,MALE,36.2
2015,ME,3642.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.1
2015,MA,4388.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.0
2015,KY,4952.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.8
2015,KY,3178.0,Male,OWS,Q037,Gender,Male,GEN,MALE,36.2
2015,LA,1735.0,Male,OWS,Q036,Gender,Male,GEN,MALE,35.9
2015,LA,2589.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,36.5
2015,LA,2589.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.0
2015,LA,1735.0,Male,OWS,Q037,Gender,Male,GEN,MALE,37.1
2015,ME,4937.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.9
2015,ME,4937.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.6
2015,ME,3642.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.4
2015,MD,4661.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.0
2015,MD,6696.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.8
2015,MD,6696.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.1
2015,MD,4661.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.1
2015,MA,3818.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.5
2015,MA,4388.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.5
2015,MA,3818.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.5
2015,MI,4602.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.6
2015,MI,3727.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.7
2015,MI,4602.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2015,MI,3727.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.3
2015,MN,8083.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.3
2015,MN,7257.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.8
2015,MN,8083.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.5
2015,MN,7257.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.4
2015,MS,2052.0,Male,OWS,Q036,Gender,Male,GEN,MALE,33.9
2015,MS,3612.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,37.2
2015,MS,3612.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.7
2015,MS,2052.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.6
2015,MO,3814.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.2
2015,MO,2950.0,Male,OWS,Q036,Gender,Male,GEN,MALE,33.5
2015,MO,3814.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.5
2015,MO,2950.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.2
2015,MT,2961.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.4
2015,MT,2602.0,Male,OWS,Q036,Gender,Male,GEN,MALE,23.7
2015,MT,2961.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.5
2015,MT,2602.0,Male,OWS,Q037,Gender,Male,GEN,MALE,45.5
2015,NE,8942.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.8
2015,NE,7323.0,Male,OWS,Q036,Gender,Male,GEN,MALE,32.9
2015,NE,8942.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.4
2015,NE,7323.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.5
2015,NV,1538.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.4
2015,NV,1163.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.9
2015,NV,1538.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,32.3
2015,NV,1163.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.1
2015,NH,3604.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.6
2015,NH,2762.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.0
2015,NH,3604.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.1
2015,NH,2762.0,Male,OWS,Q037,Gender,Male,GEN,MALE,44.2
2015,NJ,5782.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.7
2015,NJ,4402.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.4
2015,NJ,5782.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,32.0
2015,NJ,4402.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.5
2015,NM,3493.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.5
2015,NM,2713.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.2
2015,NM,3493.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.0
2015,NM,2713.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.2
2015,NY,6364.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.3
2015,NY,4917.0,Male,OWS,Q036,Gender,Male,GEN,MALE,25.8
2015,NY,6364.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.1
2015,NY,4917.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.0
2015,NC,2709.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.9
2015,NC,3310.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.3
2015,NC,3310.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.6
2015,NC,2709.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.8
2015,ND,2446.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.1
2015,ND,2166.0,Male,OWS,Q036,Gender,Male,GEN,MALE,34.5
2015,ND,2446.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.4
2015,ND,2166.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.0
2015,OH,6327.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.4
2015,OH,4597.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.1
2015,OH,6327.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,33.0
2015,OH,4597.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.3
2015,OK,2674.0,Male,OWS,Q036,Gender,Male,GEN,MALE,33.7
2015,OK,3847.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,34.0
2015,OK,2674.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.7
2015,OK,3847.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.3
2015,OR,2643.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.9
2015,OR,2262.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.1
2015,OR,2643.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.7
2015,OR,2262.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.9
2015,SD,3782.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.5
2015,PA,2450.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.9
2015,PA,2885.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.1
2015,PA,2885.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.9
2015,PA,2450.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.5
2015,RI,3234.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.1
2015,RI,2434.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.9
2015,RI,3234.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.4
2015,RI,2434.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.0
2015,SC,4736.0,Male,OWS,Q036,Gender,Male,GEN,MALE,30.3
2015,SC,6129.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,33.1
2015,SC,6129.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.3
2015,SC,4736.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.7
2015,SD,2925.0,Male,OWS,Q036,Gender,Male,GEN,MALE,32.2
2015,SD,3782.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.5
2015,SD,2925.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.1
2015,TN,2234.0,Male,OWS,Q036,Gender,Male,GEN,MALE,33.1
2015,TN,3241.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,34.5
2015,TN,3241.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.1
2015,TN,2234.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.7
2015,TX,5523.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.7
2015,TX,7707.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,33.1
2015,TX,7707.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.4
2015,TX,5523.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.7
2015,UT,5359.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,24.0
2015,UT,5096.0,Male,OWS,Q036,Gender,Male,GEN,MALE,24.9
2015,UT,5359.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.6
2015,UT,5096.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.2
2015,VT,2780.0,Male,OWS,Q036,Gender,Male,GEN,MALE,24.7
2015,VT,3228.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.6
2015,VT,3228.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.5
2015,VT,2780.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.6
2015,VA,3507.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.8
2015,VA,4523.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.7
2015,VA,4523.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.4
2015,VA,3507.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.2
2015,WA,7942.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,25.9
2015,WA,6752.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.9
2015,WV,2903.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.0
2015,WA,7942.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.9
2015,WA,6752.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.8
2015,WV,2568.0,Male,OWS,Q036,Gender,Male,GEN,MALE,37.4
2015,WV,2903.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,33.8
2015,WV,2568.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.8
2015,WI,3107.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.1
2015,WI,2648.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.2
2015,WI,3107.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.7
2015,WI,2648.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.5
2015,WY,2807.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.8
2015,WY,2203.0,Male,OWS,Q036,Gender,Male,GEN,MALE,30.1
2015,WY,2807.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.9
2015,WY,2203.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.1
2015,US,221909.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.6
2015,US,176407.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.1
2015,US,221909.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.8
2015,US,176407.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.4
2015,GU,827.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.6
2015,GU,761.0,Male,OWS,Q036,Gender,Male,GEN,MALE,33.4
2015,GU,827.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.6
2015,GU,761.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.1
2015,PR,1914.0,Male,OWS,Q036,Gender,Male,GEN,MALE,27.8
2015,PR,3240.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,31.1
2015,PR,3240.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,34.3
